title,key
"hadoop-common/src/main/native does not have a directory which name is ""m4""",HADOOP-8080
Proposal for enhancements to Hadoop for Windows Server and Windows Azure development and runtime environments,HADOOP-8079
Add capability to turn on security in unit tests.,HADOOP-8078
HA: fencing method should be able to be configured on a per-NN or per-NS basis,HADOOP-8077
hadoop (1.x) ant build fetches ivy JAR every time,HADOOP-8076
Lower native-hadoop library log from info to debug ,HADOOP-8075
Small bug in hadoop error message for unknown commands,HADOOP-8074
Add a test for the jmx metrics serving,HADOOP-8073
bin/hadoop leaks pids when running a non-detached datanode via jsvc,HADOOP-8072
Avoid an extra packet in client code when nagling is disabled,HADOOP-8071
Add standalone benchmark of protobuf IPC,HADOOP-8070
Enable TCP_NODELAY by default for IPC,HADOOP-8069
HA: void methods can swallow exceptions when going through failover path,HADOOP-8068
Errors building hadoop-gpl-compression with Hadoop 1.0.0 and HBase 0.92.0,HADOOP-8067
The full docs build intermittently fails,HADOOP-8066
distcp should have an option to compress data while copying.,HADOOP-8065
Remove unnecessary dependency on w3c.org in document processing,HADOOP-8064
Hadoop balancer will creart too many threds will crash the balancer JVM,HADOOP-8063
Back port trunk metrics2 changes to 1.x branch,HADOOP-8061
Add a capability to discover and set checksum types per file.,HADOOP-8060
Add javadoc to InterfaceAudience and InterfaceStability,HADOOP-8059
Configure Jenkins to run test from root trunk,HADOOP-8058
hadoop-setup-conf.sh not working because of some extra spaces.,HADOOP-8057
Configuration doesn't pass empty string values to tasks,HADOOP-8056
Distribution tar.gz does not contain etc/hadoop/core-site.xml,HADOOP-8055
NPE with FilterFileSystem,HADOOP-8054
"""har://hdfs-/foo"" is not a valid URI",HADOOP-8053
Hadoop Metrics2 should emit Float.MAX_VALUE (instead of Double.MAX_VALUE) to avoid making Ganglia's gmetad core,HADOOP-8052
HttpFS documentation it is not wired to the generated site,HADOOP-8051
Deadlock in metrics,HADOOP-8050
Add entry point/script to do preflight checking of script resolution,HADOOP-8049
Allow merging of Credentials,HADOOP-8048
CachedDNSToSwitchMapping caches negative results forever,HADOOP-8047
"Revert StaticMapping semantics to the existing ones, add DNS mapping diagnostics in progress",HADOOP-8046
org.apache.hadoop.mapreduce.lib.output.MultipleOutputs does not handle many files well,HADOOP-8045
Unify ProtocolMetaInterface and ProtocolTranslator interface,HADOOP-8044
KerberosAuthenticationFilter and friends have some problems,HADOOP-8043
"When copying a file out of HDFS, modifying it, and uploading it back into HDFS, the put fails due to a CRC mismatch",HADOOP-8042
HA: log a warning when a failover is first attempted ,HADOOP-8041
Add symlink support to FileSystem,HADOOP-8040
mvn site:stage-deploy should not have broken links.,HADOOP-8039
HA: Add 'ipc.client.connect.max.retries.on.timeouts' entry in core-default.xml file.,HADOOP-8038
"Binary tarball does not preserve platform info for native builds, and RPMs fail to provide needed symlinks for libhadoop.so",HADOOP-8037
TestViewFsTrash assumes the user's home directory is 2 levels deep,HADOOP-8036
Hadoop Maven site is inefficient and runs phases redundantly,HADOOP-8035
Add comment/docs to enable assertions in hadoop-env.sh,HADOOP-8034
HADOOP_JAVA_PLATFORM_OPS is no longer respected,HADOOP-8033
mvn site:stage-deploy should be able to use the scp protocol to stage documents,HADOOP-8032
Configuration class fails to find embedded .jar resources; should use URL.openStream(),HADOOP-8031
Configuration class can throw exceptions in quiet mode; quiet mode usage unclear,HADOOP-8030
org.apache.hadoop.io.nativeio.NativeIO.posixFadviseIfPossible does not handle EINVAL,HADOOP-8029
Mbeans and MBeanUtil are almost duplicated in code.,HADOOP-8028
Visiting /jmx on the daemon web interfaces may print unnecessary error in logs,HADOOP-8027
various shell script fixes,HADOOP-8026
change default distcp log location to be /tmp rather than cwd,HADOOP-8025
Debugging Hadoop daemons in Eclipse / Netbeans debugger,HADOOP-8024
Add unset() method to Configuration,HADOOP-8023
Deprecate checkTGTAndReloginFromKeytab(),HADOOP-8022
Hadoop ignores old-style config options for enabling compressed output when passed on from PIG,HADOOP-8021
Reduce the allowed Javadoc warnings from 13 to 11,HADOOP-8020
"Oracle no longer supports old javadoc URL, so we get a lot more javadoc warnings ",HADOOP-8019
Hudson auto test for HDFS has started throwing javadoc: warning - Error fetching URL: http://java.sun.com/javase/6/docs/api/package-list,HADOOP-8018
Configure hadoop-main pom to get rid of M2E plugin execution not covered,HADOOP-8017
Support LZ4/Snappy within TFile,HADOOP-8016
ChRootFileSystem should extend FilterFileSystem,HADOOP-8015
"ViewFileSystem does not correctly implement getDefaultBlockSize, getDefaultReplication, getContentSummary",HADOOP-8014
ViewFileSystem does not honor setVerifyChecksum,HADOOP-8013
hadoop-daemon.sh and yarn-daemon.sh are trying to mkdir and chow log/pid dirs which can fail,HADOOP-8012
How to use distcp command betwen 2 cluster that different version,HADOOP-8011
hadoop-config.sh spews error message when HADOOP_HOME_WARN_SUPPRESS is set to true and HADOOP_HOME is present,HADOOP-8010
Create hadoop-client and hadoop-minicluster artifacts for downstream projects ,HADOOP-8009
Document how to change the default loglevels,HADOOP-8008
HA: use substitution token for fencing argument,HADOOP-8007
TestFSInputChecker is failing in trunk.,HADOOP-8006
Multiple SLF4J binding message in .out file for all daemons,HADOOP-8005
Multiple SLF4J binding message in .out file for all daemons,HADOOP-8004
Make SplitCompressionInputStream an interface instead of an abstract class,HADOOP-8003
SecurityUtil acquired token message should be a debug rather than info,HADOOP-8002
ChecksumFileSystem's rename doesn't correctly handle checksum files,HADOOP-8001
fetchdt command not available in bin/hadoop,HADOOP-8000
"""hadoop archive"" fails with ClassNotFoundException",HADOOP-7999
CheckFileSystem does not correctly honor setVerifyChecksum,HADOOP-7998
SequenceFile.createWriter(...createParent...) no longer works on existing file,HADOOP-7997
change location of the native libraries to lib instead of lib/native,HADOOP-7996
"GenericOptionsParser ought to have better options parsing, and not pick only the options in the front",HADOOP-7995
Remove getProtocolVersion and getProtocolSignature from the client side translator and server side implementation,HADOOP-7994
Hadoop ignores old-style config options for enabling compressed output,HADOOP-7993
Add ZK client for leader election,HADOOP-7992
HA: the FailoverController should check the standby is ready before failing over,HADOOP-7991
TFile to allow Snappy compression,HADOOP-7990
[ec2] hadoop Could not create the Java virtual machine,HADOOP-7989
Upper case in hostname part of the principals doesn't work with kerberos.,HADOOP-7988
Support setting the run-as user in unsecure mode,HADOOP-7987
Add config for History Server protocol in hadoop-policy for service level authorization.,HADOOP-7986
maven build should be super fast when there are no changes,HADOOP-7985
Add hadoop --loglevel option to change log level,HADOOP-7984
HA: failover should be able to pass args to fencers,HADOOP-7983
UserGroupInformation fails to login if thread's context classloader can't load HadoopLoginModule,HADOOP-7982
Improve documentation for org.apache.hadoop.io.compress.Decompressor.getRemaining,HADOOP-7981
API Compatibility between 0.23 and 1.0 in org.apache.hadoop.io.compress.Decompressor,HADOOP-7980
Native code: configure LDFLAGS and CXXFLAGS to fix the build on systems like Ubuntu 11.10,HADOOP-7979
Allow Hadoop clients and services to run in an OSGi container,HADOOP-7977
port HADOOP-7206 to branch-1 (Snappy codec),HADOOP-7976
Add entry to XML defaults for new LZ4 codec,HADOOP-7975
TestViewFsTrash incorrectly determines the user's home directory,HADOOP-7974
DistributedFileSystem close has severe consequences,HADOOP-7973
HA: HAServiceProtocol exceptions need to be unwrapped before it can be used,HADOOP-7972
"hadoop <job/queue/pipes> removed - should be added back, but deprecated",HADOOP-7971
All HAServiceProtocol methods have to throw IOException since they are invoked over the network,HADOOP-7970
Errant println left in RPC.getHighestSupportedProtocol,HADOOP-7968
Need generalized multi-token filesystem support,HADOOP-7967
Add back in the older -getmerge addnl param and add a test case for the new -nl param.,HADOOP-7966
Support for protocol version and signature in PB,HADOOP-7965
Deadlock in class init.,HADOOP-7964
test failures: TestViewFileSystemWithAuthorityLocalFileSystem and TestViewFileSystemLocalFileSystem,HADOOP-7963
Apply audience and stability annotations to classes in Common for 1.x,HADOOP-7962
HA: fencing mechanism,HADOOP-7961
"Port HADOOP-5203 to branch-1, build version comparison is too restrictive",HADOOP-7960
Contradiction in Hadoop Documentation,HADOOP-7959
HA: failover should error out if either host is not specified in the configs  ,HADOOP-7958
Classes deriving GetGroupsBase should be able to override proxy creation.,HADOOP-7957
Remove duplicate definition of default config values,HADOOP-7956
hadoop 1.0.0 debian installer : hadoop-setup-conf.sh fails on chownsc,HADOOP-7955
Debian Squeeze install of hadoop 1.0.0 .deb : 64 bit installs on 32 bit squeeze,HADOOP-7954
Viewfs needs documentation,HADOOP-7953
simplify common back to a single jar,HADOOP-7952
viewfs fails unless all mount points are available,HADOOP-7951
trunk test failure at org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs,HADOOP-7950
Updated maxIdleTime default in the code to match core-default.xml,HADOOP-7949
Shell scripts created by hadoop-dist/pom.xml to build tar do not properly propagate failure,HADOOP-7948
"Validate XMLs if a relevant tool is available, when using scripts",HADOOP-7947
Testing hadoop using scripting languages ,HADOOP-7946
"Document that Path objects do not support "":"" in them.",HADOOP-7945
Would like to update development getting started pages on hadoop wiki but don't have permission,HADOOP-7944
DFS shell get/copy gives weird errors when permissions are wrong with directories,HADOOP-7943
enabling clover coverage reports fails hadoop unit test compilation,HADOOP-7942
NoClassDefFoundError while running distcp/archive,HADOOP-7941
method clear() in org.apache.hadoop.io.Text does not work,HADOOP-7940
Improve Hadoop subcomponent integration in Hadoop 0.23,HADOOP-7939
HA: the FailoverController should optionally fence the active during failover,HADOOP-7938
Forward port SequenceFile#syncFs and friends from Hadoop 1.x,HADOOP-7937
There's a Hoop README in the root dir of the tarball,HADOOP-7936
Fix the scope the dependencies across subprojects,HADOOP-7935
Normalize dependencies versions across all modules,HADOOP-7934
Viewfs changes for MAPREDUCE-3529,HADOOP-7933
HA : Make client connection retries on socket time outs configurable.,HADOOP-7932
o.a.h.ipc.WritableRpcEngine should have a way to force initialization,HADOOP-7931
Kerberos relogin interval in UserGroupInformation should be configurable,HADOOP-7930
Port HADOOP-7070 to branch-1,HADOOP-7929
HA: Client failover policy is incorrectly trying to fail over all IOExceptions,HADOOP-7928
Can't build packages 205+ on OSX,HADOOP-7927
"Test-patch should have maven.test.failure.ignore,maven.test.error.ignore to run all the tests even in case of failure/error.",HADOOP-7926
Add interface and update CLI to query current state to HAServiceProtocol,HADOOP-7925
" FailoverController for client-based configuration",HADOOP-7924
Automatically update doc versions,HADOOP-7923
HA: Improve some logging for client IPC failovers and StandbyExceptions,HADOOP-7922
StandbyException should extend IOException,HADOOP-7921
Remove Avro RPC,HADOOP-7920
[Doc] Remove hadoop.logfile.* properties.,HADOOP-7919
hadoop-config.sh doesn't add hadoop-common jars to classpath,HADOOP-7918
compilation of protobuf files fails in windows/cygwin,HADOOP-7917
IPC Listener thread dead when OutOfMemoryError occured.,HADOOP-7916
possible Case for NullPointerException,HADOOP-7915
duplicate declaration of hadoop-hdfs test-jar,HADOOP-7914
Fix bug in ProtoBufRpcEngine - ,HADOOP-7913
test-patch should run eclipse:eclipse to verify that it does not break again,HADOOP-7912
Exception while connecting grails app to hadoop!,HADOOP-7911
add configuration methods to handle human readable size values,HADOOP-7910
Implement a generic splittable signature-based compression format,HADOOP-7909
Fix three javadoc warnings on branch-1,HADOOP-7908
hadoop-tools JARs are not part of the distro,HADOOP-7907
haoop-daemon.sh unconditionnally try to chown its log directory,HADOOP-7906
Port FileContext symlinks to FileSystem,HADOOP-7905
check that protoc is avail and it is the right version in hadoop-main POM,HADOOP-7904
hadoop artifacts do not contain 64 bit libhdfs native lib,HADOOP-7903
skipping name rules setting (if already set) should be done on UGI initialization only ,HADOOP-7902
Have Configuration use Read/Write Locks,HADOOP-7901
LocalDirAllocator confChanged() accesses conf.get() twice,HADOOP-7900
Generate proto java files as part of the build,HADOOP-7899
Fix javadoc warnings in AuthenticationToken.java,HADOOP-7898
ProtobufRPCEngine client side exception mechanism is not consistent with WritableRpcEngine,HADOOP-7897
